client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage,estacion,consumption_outlier,co2_emissions_outlier,cost_per_kwh_outlier,total_cost_outlier,renewable_energy_percentage_outlier,meses
217,"oneill, david and adams",norte,residencial,8894.0,2024-09-21,1197.43,0.11,978.34,46.0,Otoño,False,False,False,False,False,9
218,"gonzalez, robinson and johnson",norte,residencial,3024.0,2024-06-09,1456.31,0.14,423.36,8.0,Verano,False,False,False,False,False,6
219,daniel-ayala,centro,comercial,9445.0,2024-04-19,592.99,0.12,1133.4,30.0,Primavera,False,False,False,False,False,4
220,"williams, malone and gonzalez",este,residencial,6175.0,2024-07-11,1686.61,0.24,1482.0,33.0,Verano,False,False,False,False,False,7
221,garner ltd,sur,comercial,9708.0,2024-04-24,1534.17,0.2,1941.6,46.0,Primavera,False,False,False,False,False,4
222,williams ltd,oeste,residencial,4711.0,2024-03-21,221.75,0.24,1130.64,71.0,Primavera,False,False,False,False,False,3
223,christian llc,sur,residencial,2329.0,2024-05-12,581.74,0.13,302.77000000000004,10.0,Primavera,False,False,False,False,False,5
224,davis-clark,oeste,residencial,7749.0,2024-02-05,817.18,0.15,1162.35,35.0,Invierno,False,False,False,False,False,2
225,paul ltd,norte,comercial,2665.0,2024-06-07,949.28,0.11,293.15,50.0,Verano,False,False,False,False,False,6
226,jacobs-ramirez,sur,comercial,3066.0,2024-04-22,1882.4,0.12,367.92,57.0,Primavera,False,False,False,False,False,4
227,riley plc,norte,residencial,6196.0,2024-03-21,96.06,0.18,1115.28,33.0,Primavera,False,False,False,False,False,3
228,watts-dorsey,oeste,comercial,9598.0,2024-06-09,1687.34,0.14,1343.72,37.0,Verano,False,False,False,False,False,6
229,washington inc,este,comercial,7133.0,2024-04-14,521.29,0.1,713.3000000000001,2.0,Primavera,False,False,False,False,False,4
230,vargas-horne,sur,residencial,8348.0,2024-04-04,1295.59,0.11,918.28,36.0,Primavera,False,False,False,False,False,4
231,fernandez-morales,este,comercial,8110.0,2024-05-01,484.1,0.14,1135.4,92.0,Primavera,False,False,False,False,False,5
232,robertson-ramos,oeste,comercial,3151.0,2024-07-02,1855.1,0.22,693.22,63.0,Verano,False,False,False,False,False,7
233,"newman, garrison and ramos",oeste,residencial,5239.0,2024-04-12,1556.36,0.18,943.02,27.0,Primavera,False,False,False,False,False,4
234,figueroa and sons,norte,residencial,915.0,2024-01-08,1446.21,0.22,201.3,63.0,Invierno,False,False,False,False,False,1
235,morgan inc,norte,residencial,1435.0,2024-05-14,582.41,0.17,243.95,46.0,Primavera,False,False,False,False,False,5
236,porter plc,centro,comercial,1594.0,2024-08-22,1674.11,0.14,223.16000000000005,16.0,Verano,False,False,False,False,False,8
237,"douglas, palmer and west",norte,comercial,9999.0,2024-01-19,1959.12,0.1,999.9,60.0,Invierno,False,False,False,False,False,1
238,"long, rios and burke",oeste,residencial,950.0,2024-09-03,1861.6,0.21,199.5,98.0,Otoño,False,False,False,False,False,9
239,horne-webb,sur,residencial,3245.0,2024-04-08,51.21,0.14,454.30000000000007,39.0,Primavera,False,False,False,False,False,4
240,hartman plc,este,residencial,6610.0,2024-09-09,1402.32,0.11,727.1,84.0,Otoño,False,False,False,False,False,9
241,sanchez ltd,sur,residencial,3857.0,2024-01-21,131.72,0.23,887.11,46.0,Invierno,False,False,False,False,False,1
242,olsen-henry,sur,residencial,2243.0,2024-04-15,989.01,0.13,291.59000000000003,94.0,Primavera,False,False,False,False,False,4
243,parker-rodriguez,sur,comercial,1279.0,2024-07-28,1018.37,0.19,243.01,26.0,Verano,False,False,False,False,False,7
244,"miller, jackson and williams",centro,residencial,9748.0,2024-03-05,846.02,0.18,1754.64,28.0,Primavera,False,False,False,False,False,3
245,"gamble, phillips and andrews",sur,residencial,6627.0,2024-05-30,512.9,0.19,1259.13,18.0,Primavera,False,False,False,False,False,5
246,anderson plc,oeste,residencial,9595.0,2024-04-09,1567.23,0.24,2302.8,89.0,Primavera,False,False,False,False,False,4
247,"crawford, pope and wade",sur,comercial,875.0,2024-01-22,841.41,0.18,157.5,44.0,Invierno,False,False,False,False,False,1
248,"thomas, cooke and moore",oeste,comercial,3348.0,2024-08-10,594.61,0.17,569.1600000000001,21.0,Verano,False,False,False,False,False,8
249,"hill, johnson and kim",oeste,comercial,1576.0,2024-09-08,1722.0,0.17,267.92,83.0,Otoño,False,False,False,False,False,9
250,"nguyen, chambers and gaines",oeste,comercial,9872.0,2024-08-02,856.55,0.12,1184.64,90.0,Verano,False,False,False,False,False,8
251,williams-allen,este,comercial,4930.0,2024-09-17,566.72,0.21,1035.3,77.0,Otoño,False,False,False,False,False,9
252,"garcia, perez and scott",oeste,comercial,4882.0,2024-07-30,1734.85,0.11,537.02,4.0,Verano,False,False,False,False,False,7
253,"sullivan, price and hall",norte,comercial,9008.0,2024-08-12,1022.0,0.17,1531.36,9.0,Verano,False,False,False,False,False,8
254,day group,norte,comercial,5188.0,2024-10-17,502.81,0.14,726.32,93.0,Otoño,False,False,False,False,False,10
255,morris-jenkins,este,comercial,5467.0,2024-08-14,480.93,0.24,1312.08,55.0,Verano,False,False,False,False,False,8
256,elliott ltd,este,comercial,4256.0,2024-09-24,1385.31,0.19,808.64,89.0,Otoño,False,False,False,False,False,9
257,"villa, mcintyre and mendoza",norte,comercial,5245.0,2024-10-23,1067.3,0.11,576.95,71.0,Otoño,False,False,False,False,False,10
258,dean-hall,oeste,comercial,6920.0,2024-03-20,1209.89,0.25,1730.0,73.0,Primavera,False,False,False,False,False,3
259,butler and sons,sur,comercial,9895.0,2024-04-10,1611.46,0.17,1682.15,98.0,Primavera,False,False,False,False,False,4
260,nguyen group,sur,residencial,5622.0,2024-07-14,316.72,0.13,730.86,85.0,Verano,False,False,False,False,False,7
261,crawford and sons,centro,comercial,3974.0,2024-02-19,1503.23,0.11,437.14,69.0,Invierno,False,False,False,False,False,2
262,lawson-smith,centro,residencial,146.0,2024-09-03,627.13,0.2,29.200000000000003,89.0,Otoño,False,False,False,False,False,9
263,"macias, harris and harris",sur,residencial,5535.0,2024-03-27,503.67,0.24,1328.4,59.0,Primavera,False,False,False,False,False,3
264,rodriguez ltd,sur,comercial,5083.0,2024-10-02,1974.56,0.24,1219.9199999999998,46.0,Otoño,False,False,False,False,False,10
265,johnson-brooks,norte,comercial,4325.0,2024-05-28,231.34,0.19,821.75,29.0,Primavera,False,False,False,False,False,5
266,flores inc,sur,comercial,5082.0,2024-01-02,1187.89,0.23,1168.86,91.0,Invierno,False,False,False,False,False,1
267,brown-erickson,este,comercial,2779.0,2024-08-19,753.9,0.14,389.06000000000006,21.0,Verano,False,False,False,False,False,8
268,"johnson, greer and williams",oeste,comercial,1921.0,2024-03-04,604.9,0.14,268.94,21.0,Primavera,False,False,False,False,False,3
269,cantu-hawkins,este,comercial,9643.0,2024-03-02,245.59,0.22,2121.46,98.0,Primavera,False,False,False,False,False,3
270,carr ltd,oeste,residencial,2140.0,2024-08-25,104.97,0.1,214.0,61.0,Verano,False,False,False,False,False,8
271,clark-bell,sur,comercial,7935.0,2024-06-30,1671.03,0.22,1745.7,13.0,Verano,False,False,False,False,False,6
272,huber-vega,oeste,comercial,3213.0,2024-04-14,748.9,0.16,514.08,51.0,Primavera,False,False,False,False,False,4
273,stuart ltd,oeste,comercial,6112.0,2024-07-18,826.0,0.19,1161.28,51.0,Verano,False,False,False,False,False,7
274,"larson, thompson and hayes",norte,residencial,3176.0,2024-05-24,1941.03,0.1,317.6,37.0,Primavera,False,False,False,False,False,5
275,"lee, lowe and conley",este,residencial,6607.0,2024-08-26,611.53,0.17,1123.19,51.0,Verano,False,False,False,False,False,8
276,deleon inc,oeste,residencial,8294.0,2024-08-27,781.56,0.23,1907.62,43.0,Verano,False,False,False,False,False,8
277,patton-gibson,norte,comercial,5219.0,2024-10-23,1595.35,0.14,730.6600000000001,20.0,Otoño,False,False,False,False,False,10
278,rodriguez group,centro,comercial,7672.0,2024-04-24,468.08,0.22,1687.84,63.0,Primavera,False,False,False,False,False,4
279,bell llc,sur,comercial,9207.0,2024-01-03,812.7,0.25,2301.75,93.0,Invierno,False,False,False,False,False,1
280,lewis and sons,sur,comercial,9413.0,2024-06-12,542.44,0.13,1223.69,28.0,Verano,False,False,False,False,False,6
281,coffey inc,oeste,residencial,2444.0,2024-07-04,1940.15,0.23,562.12,87.0,Verano,False,False,False,False,False,7
282,koch-allen,norte,residencial,8731.0,2024-06-06,968.51,0.14,1222.34,40.0,Verano,False,False,False,False,False,6
283,jones-baker,oeste,comercial,3396.0,2024-09-18,516.49,0.21,713.16,37.0,Otoño,False,False,False,False,False,9
284,"bonilla, jones and hernandez",oeste,residencial,4464.0,2024-01-25,87.88,0.25,1116.0,18.0,Invierno,False,False,False,False,False,1
285,hale inc,norte,residencial,2058.0,2024-03-16,1933.68,0.18,370.44,48.0,Primavera,False,False,False,False,False,3
286,haley-smith,oeste,residencial,358.0,2024-08-18,316.37,0.16,57.28,67.0,Verano,False,False,False,False,False,8
287,sexton-alexander,este,comercial,1343.0,2024-05-09,927.51,0.23,308.89,76.0,Primavera,False,False,False,False,False,5
288,hull-lam,norte,comercial,7685.0,2024-10-18,1002.16,0.15,1152.75,81.0,Otoño,False,False,False,False,False,10
289,aguilar-stephens,norte,comercial,7286.0,2024-03-20,1398.27,0.1,728.6,83.0,Primavera,False,False,False,False,False,3
290,hill-lester,norte,residencial,2268.0,2024-01-31,856.5,0.2,453.6,30.0,Invierno,False,False,False,False,False,1
291,riggs-browning,sur,comercial,9797.0,2024-07-01,1329.1,0.11,1077.67,43.0,Verano,False,False,False,False,False,7
292,hardin and sons,sur,residencial,342.0,2024-07-19,751.92,0.18,61.56,85.0,Verano,False,False,False,False,False,7
293,"thompson, salinas and stevens",norte,residencial,3615.0,2024-01-25,1046.57,0.13,469.95,21.0,Invierno,False,False,False,False,False,1
294,martin-wolf,este,comercial,3339.0,2024-07-13,197.18,0.24,801.36,75.0,Verano,False,False,False,False,False,7
295,edwards-thompson,centro,residencial,8220.0,2024-10-07,1530.73,0.12,986.4,23.0,Otoño,False,False,False,False,False,10
296,"sullivan, hill and small",centro,comercial,2433.0,2024-03-04,1148.07,0.17,413.61,5.0,Primavera,False,False,False,False,False,3
297,rollins-campbell,sur,comercial,3035.0,2024-08-27,1149.43,0.24,728.4,21.0,Verano,False,False,False,False,False,8
298,franco-bowman,centro,residencial,8710.0,2024-02-29,235.95,0.17,1480.7,80.0,Invierno,False,False,False,False,False,2
299,"maddox, yoder and brown",sur,residencial,9790.0,2024-05-27,1966.38,0.22,2153.8,47.0,Primavera,False,False,False,False,False,5
300,moore-randolph,centro,residencial,8206.0,2024-01-31,486.17,0.15,1230.9,40.0,Invierno,False,False,False,False,False,1
301,baker-le,norte,residencial,3350.0,2024-03-08,492.39,0.23,770.5,21.0,Primavera,False,False,False,False,False,3
302,"thomas, turner and chan",norte,comercial,9514.0,2024-01-13,136.49,0.13,1236.82,50.0,Invierno,False,False,False,False,False,1
303,hernandez-haas,norte,comercial,8873.0,2024-04-24,711.63,0.13,1153.49,18.0,Primavera,False,False,False,False,False,4
304,davis-miller,este,comercial,1828.0,2024-10-18,219.41,0.21,383.88,58.0,Otoño,False,False,False,False,False,10
305,rios and sons,centro,comercial,407.0,2024-03-10,1698.84,0.16,65.12,76.0,Primavera,False,False,False,False,False,3
306,"miller, wise and miranda",centro,comercial,9224.0,2024-02-03,1451.65,0.22,2029.28,97.0,Invierno,False,False,False,False,False,2
307,"fuller, cunningham and terrell",oeste,comercial,315.0,2024-06-13,732.91,0.17,53.55,9.0,Verano,False,False,False,False,False,6
308,durham group,norte,comercial,7033.0,2024-10-07,213.54,0.22,1547.26,1.0,Otoño,False,False,False,False,False,10
309,davila-james,norte,residencial,4788.0,2024-09-17,367.37,0.12,574.56,52.0,Otoño,False,False,False,False,False,9
310,"salazar, hoffman and gibson",sur,comercial,6932.0,2024-10-22,1471.09,0.17,1178.44,57.0,Otoño,False,False,False,False,False,10
311,"wallace, mcdonald and smith",sur,comercial,4604.0,2024-11-08,1620.75,0.1,460.4,44.0,Otoño,False,False,False,False,False,11
312,gonzalez-snyder,norte,comercial,6732.0,2024-03-03,477.95,0.17,1144.44,11.0,Primavera,False,False,False,False,False,3
313,"stanton, daniel and hopkins",este,residencial,7894.0,2024-06-17,492.34,0.1,789.4000000000001,77.0,Verano,False,False,False,False,False,6
314,"sawyer, strickland and miller",este,residencial,844.0,2024-10-21,1885.51,0.1,84.4,4.0,Otoño,False,False,False,False,False,10
315,"morris, jackson and cantu",norte,comercial,2903.0,2024-06-07,1194.09,0.22,638.66,71.0,Verano,False,False,False,False,False,6
316,walker-howell,norte,residencial,8466.0,2024-04-28,505.34,0.17,1439.22,9.0,Primavera,False,False,False,False,False,4
317,reynolds-yang,oeste,residencial,1311.0,2024-10-21,935.91,0.24,314.64,82.0,Otoño,False,False,False,False,False,10
318,greene inc,oeste,comercial,479.0,2024-07-03,1998.43,0.17,81.43,33.0,Verano,False,False,False,False,False,7
319,ayala group,sur,comercial,598.0,2024-07-12,833.59,0.17,101.66,12.0,Verano,False,False,False,False,False,7
320,david-cooper,norte,comercial,2208.0,2024-02-01,1258.11,0.19,419.52,78.0,Invierno,False,False,False,False,False,2
321,levy-gonzalez,centro,residencial,3079.0,2024-02-21,999.94,0.17,523.4300000000001,47.0,Invierno,False,False,False,False,False,2
322,brown llc,norte,residencial,3416.0,2024-06-16,1616.68,0.18,614.88,65.0,Verano,False,False,False,False,False,6
323,villanueva and sons,oeste,comercial,8803.0,2024-10-02,1308.78,0.21,1848.63,81.0,Otoño,False,False,False,False,False,10
324,"richardson, lambert and grant",sur,residencial,6476.0,2024-08-20,312.3,0.2,1295.2,75.0,Verano,False,False,False,False,False,8
325,"booker, cox and dickson",centro,comercial,7124.0,2024-04-27,511.51,0.24,1709.76,24.0,Primavera,False,False,False,False,False,4
326,"oliver, harvey and mueller",sur,residencial,5059.0,2024-05-13,1736.95,0.17,860.0300000000001,63.0,Primavera,False,False,False,False,False,5
327,williams group,oeste,comercial,5538.0,2024-08-09,1584.23,0.1,553.8000000000001,9.0,Verano,False,False,False,False,False,8
328,poole plc,norte,residencial,8538.0,2024-04-04,1628.76,0.13,1109.94,76.0,Primavera,False,False,False,False,False,4
329,trujillo-yang,este,comercial,5206.0,2024-06-05,1019.04,0.2,1041.2,66.0,Verano,False,False,False,False,False,6
330,miller inc,norte,comercial,7867.0,2024-05-02,1834.09,0.15,1180.05,17.0,Primavera,False,False,False,False,False,5
331,anderson-noble,este,comercial,9510.0,2024-09-17,1924.56,0.1,951.0,14.0,Otoño,False,False,False,False,False,9
332,pitts-griffin,sur,residencial,6923.0,2024-07-22,1979.29,0.16,1107.68,39.0,Verano,False,False,False,False,False,7
333,schwartz-velasquez,sur,residencial,2584.0,2024-02-04,925.18,0.14,361.7600000000001,8.0,Invierno,False,False,False,False,False,2
334,sweeney and sons,este,residencial,1769.0,2024-02-24,164.03,0.23,406.87,78.0,Invierno,False,False,False,False,False,2
335,"gordon, snyder and aguilar",oeste,comercial,6298.0,2024-04-02,916.03,0.17,1070.66,98.0,Primavera,False,False,False,False,False,4
336,franklin-lopez,sur,residencial,9264.0,2024-11-07,799.17,0.15,1389.6,51.0,Otoño,False,False,False,False,False,11
337,flores-hill,este,comercial,1455.0,2024-02-22,615.47,0.21,305.55,40.0,Invierno,False,False,False,False,False,2
338,gomez-vang,centro,residencial,1195.0,2024-10-16,540.06,0.1,119.5,39.0,Otoño,False,False,False,False,False,10
339,henderson ltd,sur,residencial,7822.0,2024-03-11,715.96,0.13,1016.86,83.0,Primavera,False,False,False,False,False,3
340,marquez-marshall,sur,residencial,9437.0,2024-01-26,1600.24,0.15,1415.55,21.0,Invierno,False,False,False,False,False,1
341,randolph-goodwin,centro,comercial,2484.0,2024-04-14,1849.05,0.14,347.76000000000005,74.0,Primavera,False,False,False,False,False,4
342,tran-hart,sur,residencial,8381.0,2024-02-07,585.41,0.17,1424.7700000000002,32.0,Invierno,False,False,False,False,False,2
343,"cameron, cruz and thompson",centro,residencial,6882.0,2024-01-01,1436.34,0.14,963.48,84.0,Invierno,False,False,False,False,False,1
344,gutierrez-sherman,sur,residencial,4489.0,2024-01-10,368.53,0.23,1032.47,95.0,Invierno,False,False,False,False,False,1
345,"newton, kirby and cook",oeste,comercial,3891.0,2024-01-13,1940.92,0.15,583.65,41.0,Invierno,False,False,False,False,False,1
346,stout-matthews,norte,comercial,8754.0,2024-11-08,1785.99,0.14,1225.5600000000002,65.0,Otoño,False,False,False,False,False,11
347,ward-rogers,centro,residencial,9762.0,2024-04-22,1994.86,0.15,1464.3,49.0,Primavera,False,False,False,False,False,4
348,terry-holmes,norte,comercial,3032.0,2024-01-11,444.61,0.19,576.08,92.0,Invierno,False,False,False,False,False,1
349,"gomez, simpson and wise",centro,comercial,8265.0,2024-02-05,222.61,0.22,1818.3,76.0,Invierno,False,False,False,False,False,2
350,"ramirez, malone and haas",sur,residencial,1940.0,2024-04-01,470.24,0.11,213.4,89.0,Primavera,False,False,False,False,False,4
351,"obrien, brown and miller",norte,residencial,6953.0,2024-09-07,810.1,0.2,1390.6,36.0,Otoño,False,False,False,False,False,9
352,walker-moore,este,residencial,1290.0,2024-04-16,481.29,0.14,180.6,14.0,Primavera,False,False,False,False,False,4
353,ward inc,centro,comercial,9464.0,2024-06-11,561.44,0.13,1230.32,18.0,Verano,False,False,False,False,False,6
354,"young, jimenez and johnson",norte,comercial,8582.0,2024-10-27,1353.51,0.25,2145.5,60.0,Otoño,False,False,False,False,False,10
355,stevenson-rowe,este,comercial,4953.0,2024-01-19,1172.34,0.22,1089.66,97.0,Invierno,False,False,False,False,False,1
356,bentley inc,este,residencial,3655.0,2024-08-19,1613.17,0.24,877.1999999999999,43.0,Verano,False,False,False,False,False,8
357,"ross, nguyen and ayers",este,residencial,5647.0,2024-03-01,732.59,0.12,677.64,80.0,Primavera,False,False,False,False,False,3
358,holland plc,norte,comercial,2814.0,2024-02-26,1437.16,0.23,647.22,2.0,Invierno,False,False,False,False,False,2
359,jackson-boyd,este,comercial,7643.0,2024-01-13,587.09,0.17,1299.3100000000002,98.0,Invierno,False,False,False,False,False,1
360,"mckee, keller and ford",norte,comercial,7347.0,2024-07-03,1450.42,0.15,1102.05,65.0,Verano,False,False,False,False,False,7
361,espinoza-jackson,centro,residencial,7122.0,2024-08-10,399.74,0.12,854.64,69.0,Verano,False,False,False,False,False,8
362,"morgan, hunt and lopez",sur,comercial,1042.0,2024-04-13,1531.34,0.17,177.14,25.0,Primavera,False,False,False,False,False,4
363,ramirez group,norte,residencial,4027.0,2024-04-07,1182.82,0.16,644.32,90.0,Primavera,False,False,False,False,False,4
364,bates-gibson,sur,comercial,7615.0,2024-09-18,1804.0,0.17,1294.5500000000002,65.0,Otoño,False,False,False,False,False,9
365,shepherd group,sur,comercial,5639.0,2024-07-21,1241.19,0.25,1409.75,60.0,Verano,False,False,False,False,False,7
366,crosby llc,centro,comercial,4424.0,2024-10-31,463.91,0.23,1017.52,48.0,Otoño,False,False,False,False,False,10
